PGA (g),PoE(IO),PoE(LS),PoE(CP)
0.3363363363363363,0.9998234388564122,0.9296436722858171,0.7597283377024132
0.3383383383383383,0.9998281863156557,0.930880313222367,0.7641936278243314
0.34034034034034033,0.9998327871934145,0.9320929890348133,0.7685868444186954
0.34234234234234234,0.9998372466148864,0.9332822010638028,0.7729086779267289
0.34434434434434436,0.9998415695047119,0.9344484396552848,0.777159833588593
0.34634634634634637,0.9998457605956704,0.9355921844006756,0.7813410302160533
0.3483483483483483,0.9998498244369604,0.9367139043724313,0.7854529990121724
0.35035035035035034,0.9998537654020889,0.9378140583550627,0.7894964824370314
0.35235235235235235,0.9998575876963881,0.9388930950716294,0.7934722331184674
0.35435435435435436,0.9998612953641778,0.9399514534057569,0.7973810128067935
0.3563563563563564,0.9998648922955942,0.9409895626192188,0.8012235913724559
0.35835835835835833,0.9998683822331,0.942007842565135,0.8050007458455708
0.36036036036036034,0.9998717687776928,0.9430067038968356,0.8087132594962809
0.36236236236236236,0.9998750553948265,0.9439865482724424,0.8123619209548596
0.36436436436436437,0.9998782454200611,0.9449477685552259,0.8159475233704994
0.3663663663663664,0.999881342064454,0.9458907490097925,0.8194708636077154
0.3683683683683684,0.9998843484197051,0.9468158654941621,0.8229327414792984
0.37037037037037035,0.9998872674630687,0.9477234856477953,0.8263339590147647
0.37237237237237236,0.9998901020620437,0.9486139690756313,0.8296753197632467
0.3743743743743744,0.9998928549788527,0.9494876675281995,0.8329576281297868
0.3763763763763764,0.9998955288747203,0.9503449250778665,0.8361816887440026
0.3783783783783784,0.9998981263139608,0.9511860782912828,0.8393483058601061
0.38038038038038036,0.999900649767884,0.9520114563980926,0.8424582827872716
0.38238238238238237,0.9999031016185286,0.9528213814559722,0.8455124213493619
0.3843843843843844,0.9999054841622309,0.9536161685120582,0.8485115213730385
0.3863863863863864,0.9999077996130373,0.9543961257608347,0.8514563802032973
0.3883883883883884,0.9999100501059669,0.9551615546985397,0.8543477922454892
